,_id,Name,Position,Secondary position,Height,Overall,Open_shot_mid,Contested_shot_mid,Off_dribble_shot_mid,Open_shot_3pt,Contested_shot_3pt,Off_dribble_shot_3pt,Shot_IQ,Free_throw,Offensive_consistency,Shot_close,Standing_layup,Driving_layup,Standing_dunk,Driving_dunk,Contact_dunk,Draw_foul,Post_control,Post_hook,Post_fadeaway,Hands,Ball_control,Passing_accuracy,Passing_vision,Passing_IQ,Speed_with_ball,Speed,Acceleration,Vertical,Strength,Stamina,Hustle,Overall_durability,On-ball_defense_IQ,Low_post_defense_IQ,Pick_&_roll_defense_IQ,Help_defense_IQ,Lateral_quickness,Pass_perception,Reaction_time,Steal,Block,Shot_contest,Defensive_consistency,Offensive_rebound,Defensive_rebound,Boxout,Potential,Intangibles
111,8522,Steve Francis,PG,SG,75,92,84,80,82,85,74,80,95,82,95,88,94,93,30,96,65,90,45,50,54,94,93,92,84,91,95,89,93,96,54,98,85,88,78,48,79,80,82,90,92,85,57,74,80,54,59,52,92,94
112,20278,Shane Battier,SF,PF,80,92,87,78,80,89,84,80,95,82,95,94,92,90,35,80,40,84,52,42,53,98,76,65,60,72,78,84,88,80,74,97,85,95,97,70,98,98,97,94,83,92,57,83,98,57,56,55,92,70
113,20176,Russell Westbrook,PG,,75,92,88,82,84,80,77,78,84,85,95,82,95,94,25,85,50,90,57,33,64,90,77,95,98,97,97,98,96,85,74,98,98,87,82,30,80,80,77,80,82,80,28,70,80,58,88,85,93,95
114,8583,Spencer Haywood,PF,,80,92,88,84,52,72,38,25,98,84,98,98,97,82,97,85,45,86,95,93,87,95,56,40,48,75,54,89,84,82,83,95,95,98,79,85,78,86,75,78,76,45,70,76,85,93,97,95,94,70
115,20146,Jerry West,PG,SG,74,92,88,84,84,85,80,81,97,88,85,86,97,95,25,25,25,96,59,63,63,98,80,84,82,80,85,86,86,75,60,95,97,82,95,44,94,90,88,95,92,98,40,92,95,58,73,64,95,97
116,20371,DeMar DeRozan,SG,SF,79,92,95,95,95,75,70,56,98,95,98,95,97,97,55,95,80,97,74,40,82,94,81,78,70,79,86,85,87,88,48,98,90,90,78,40,80,75,83,73,82,63,34,72,70,40,74,70,92,90
117,20287,Terrell Brandon,PG,,71,92,95,92,94,93,89,91,93,90,98,90,95,91,30,35,30,70,40,44,42,95,94,94,90,93,96,94,94,95,58,98,85,93,80,44,82,81,84,92,90,89,50,81,85,51,54,50,92,80
118,20142,Kevin Garnett,PF,C,83,92,88,84,70,69,44,35,95,86,85,90,85,78,85,80,70,65,85,85,88,80,64,54,62,62,48,82,74,87,70,90,75,88,90,94,92,95,74,85,74,65,85,75,95,89,88,86,97,98
119,20164,Chauncey Billups,PG,SG,75,92,95,94,92,93,92,92,94,92,95,92,95,92,25,25,25,88,65,38,44,88,90,92,85,95,88,88,87,75,84,95,95,79,94,68,94,90,94,95,78,63,30,81,95,32,50,47,92,73
120,8564,Michael Finley,SF,SG,79,92,88,87,86,89,83,80,94,85,98,95,90,88,55,90,70,88,79,60,79,95,80,74,49,70,81,86,84,95,68,98,73,86,77,63,79,80,77,51,76,61,40,76,80,54,68,73,92,85
121,20339,Kevin Durant,SF,PF,81,92,96,93,95,90,88,90,94,84,98,95,95,96,51,66,31,78,78,61,79,91,86,70,56,78,84,80,82,77,55,95,75,88,75,68,74,77,74,75,76,62,74,75,70,35,84,78,92,60
122,8563,Dennis Johnson,PG,SG,76,92,88,86,85,82,75,79,86,87,95,95,97,95,31,31,31,75,81,46,66,87,95,92,84,94,74,74,77,75,67,91,87,85,96,73,98,95,96,81,95,71,49,95,95,47,50,38,92,98
123,20283,Kevin Durant,SF,PF,81,92,96,93,95,90,88,90,94,84,98,95,95,96,51,66,31,78,78,61,79,91,86,70,56,78,84,80,82,77,55,95,75,88,75,68,74,77,74,75,76,62,74,75,70,35,84,78,92,60
124,8506,Jamal Mashburn,SF,,80,92,92,84,82,84,78,72,92,85,95,94,92,90,65,75,45,92,70,75,76,95,78,74,68,75,78,82,80,84,82,95,90,71,76,70,78,78,74,75,78,65,42,74,75,62,64,65,92,98
125,20259,Dale Ellis,SG,SG,79,92,92,90,90,97,96,94,95,82,98,92,95,93,50,65,50,80,74,60,75,96,82,82,50,79,78,82,82,70,65,97,94,95,72,49,74,75,74,78,82,70,30,82,75,55,60,64,92,98
126,20153,Pau Gasol,C,PF,84,92,90,88,74,82,65,28,98,82,98,95,95,80,85,65,45,85,95,95,94,92,48,58,71,82,32,60,40,41,85,95,85,77,82,94,84,92,40,70,90,62,80,84,90,89,94,92,92,94
127,20322,Ray Allen,SG,SF,77,92,92,90,90,97,95,92,95,90,95,94,92,92,25,90,60,84,60,44,60,94,78,74,58,82,84,92,90,92,62,98,82,82,84,45,85,82,84,85,78,60,37,78,85,42,45,43,95,80
128,20002,Wilt Chamberlain,C,PF,85,92,58,59,52,43,45,46,90,58,95,90,94,75,85,75,65,88,88,97,98,95,44,60,55,64,38,78,68,85,90,90,98,99,75,88,77,89,58,80,97,64,96,95,85,88,89,88,99,85
129,20404,Bradley Beal,SG,SF,77,92,91,90,90,94,93,93,94,92,98,94,93,93,30,75,30,88,44,55,55,81,85,80,79,72,80,83,84,87,56,94,78,80,76,45,78,75,79,65,72,78,52,74,75,70,81,79,92,90
130,20144,Hakeem Olajuwon,C,PF,84,92,80,74,55,60,54,29,90,75,95,92,90,68,85,58,45,70,94,90,90,97,61,52,48,64,41,70,68,70,90,95,85,89,89,94,94,95,65,84,80,65,88,84,95,87,87,88,98,98
131,8521,Dennis Johnson,PG,SG,76,92,89,78,84,70,64,62,97,85,95,91,95,95,25,25,25,83,74,50,60,95,90,94,88,93,92,90,88,77,69,95,95,85,96,66,98,88,96,74,90,64,42,90,90,40,43,40,92,95
132,20325,David West,PF,C,81,92,96,96,47,84,78,31,95,84,98,95,97,70,95,50,36,85,95,96,96,78,48,58,69,60,37,52,50,70,95,96,90,80,78,88,75,84,51,68,78,65,72,78,85,93,94,92,92,94
133,20031,Allen Iverson,SG,PG,72,92,84,82,84,78,76,77,97,80,95,84,92,90,25,65,30,83,33,25,60,98,98,84,82,85,98,96,98,97,65,98,97,84,82,30,84,80,90,92,90,95,37,92,85,34,45,50,99,97
134,20037,Jason Kidd,PG,SG,76,92,84,81,80,79,70,74,94,74,90,88,92,90,25,29,25,80,60,40,55,95,93,93,92,93,95,94,95,82,58,95,90,77,88,70,89,90,86,91,82,85,30,84,90,37,62,60,92,96
135,8527,Kevin Johnson,PG,,73,92,86,84,85,85,80,84,97,85,98,95,95,92,40,45,30,85,45,40,58,95,93,93,92,95,95,93,92,80,48,94,85,84,76,45,78,79,76,78,85,79,54,76,75,53,44,44,94,96
136,20260,Allan Houston,SG,SF,78,92,95,94,94,95,92,92,98,92,98,94,88,85,35,45,40,70,64,45,82,86,83,79,62,82,87,90,90,80,54,95,88,93,75,64,74,75,75,75,82,65,52,76,70,41,44,44,92,88
137,20323,Richard Hamilton,SG,SF,78,92,95,95,94,90,89,84,98,88,97,90,92,90,35,70,35,85,60,35,70,86,78,76,71,78,83,88,86,62,50,94,75,70,89,64,82,85,94,88,80,65,37,80,90,41,45,40,92,97
138,20138,Dennis Rodman,PF,SF,79,92,65,38,68,62,32,29,94,65,75,86,95,55,95,70,65,60,62,75,48,98,45,54,40,55,60,82,75,88,86,98,99,88,96,98,97,98,86,95,92,57,50,92,98,99,98,99,92,98
139,20158,Joe Dumars,SG,PG,75,92,93,89,90,90,87,88,84,84,95,92,92,90,25,51,30,71,33,25,59,90,84,88,80,90,72,72,74,73,67,93,95,79,98,66,97,95,98,96,91,60,27,91,98,38,45,26,93,95
140,8013,Shaquille O'Neal,C,PF,85,92,50,45,40,26,30,34,99,53,98,94,98,58,99,75,99,95,92,95,50,98,58,55,51,52,62,62,52,75,99,78,67,83,92,95,90,96,52,92,98,60,82,98,97,86,80,98,99,93
141,20255,Dirk Nowitzki,PF,C,84,92,96,96,94,90,84,70,98,88,98,92,89,72,80,55,45,80,97,88,98,95,52,57,34,61,33,64,60,60,78,95,75,82,77,79,70,79,26,62,62,62,66,61,80,78,83,80,99,96
142,20034,Steve Nash,PG,,75,92,85,80,84,90,87,88,98,90,90,89,94,92,25,28,25,80,30,28,28,98,91,95,90,95,96,91,92,75,50,98,92,82,81,25,80,84,79,90,84,82,45,84,85,44,51,50,95,98
143,20410,Hassan Whiteside,C,,84,92,85,80,43,25,25,25,87,80,98,97,97,78,95,80,77,80,76,92,78,85,35,45,29,50,37,72,62,60,70,95,93,85,75,89,82,95,48,60,95,60,97,98,90,97,97,97,92,88
144,20148,Tim Duncan,PF,C,83,92,80,76,50,50,31,25,90,66,90,85,94,60,90,48,50,75,90,91,87,92,39,56,53,52,37,70,64,60,90,95,85,92,90,91,90,92,42,88,75,57,82,75,95,92,90,90,99,98
145,20044,John Stockton,PG,SG,73,92,82,74,81,87,81,82,98,82,95,80,85,84,25,25,25,78,25,25,29,85,88,99,97,98,94,89,90,55,31,95,92,98,94,40,93,80,94,90,90,90,35,90,90,37,45,37,92,97
146,20211,Robert Parish,C,PF,84,92,90,84,32,25,25,25,85,78,98,98,94,50,95,55,55,85,96,78,93,84,45,50,34,54,35,75,60,35,85,90,73,85,91,92,90,94,27,80,88,59,89,88,90,95,95,95,92,94
147,20409,Devin Booker,SG,SF,78,92,94,94,93,91,91,89,98,95,98,93,95,93,30,75,26,95,30,28,38,85,86,80,62,84,86,88,86,70,42,95,88,81,75,38,74,74,84,62,58,58,45,58,50,32,46,40,92,92
148,20267,Jason Terry,PG,SG,74,92,95,94,94,94,92,94,94,88,98,96,94,94,25,40,25,82,35,50,50,85,89,88,82,89,95,92,92,78,40,96,73,76,69,33,70,65,69,68,66,63,40,66,50,31,39,33,92,98
149,20193,Isaiah Thomas,PG,,69,92,92,89,90,95,94,95,97,96,98,90,95,95,25,25,25,97,25,25,34,95,91,95,88,92,97,94,97,81,45,97,97,91,63,25,64,62,58,74,54,57,26,54,54,28,39,26,92,79
150,20032,Magic Johnson,PG,SG,81,91,75,74,75,76,71,69,95,90,95,88,95,94,25,50,25,81,85,96,60,98,94,94,96,92,85,76,77,65,86,97,95,99,90,80,90,88,90,98,95,63,32,98,90,46,67,84,99,92
151,20169,Fat Lever,PG,SG,75,91,86,82,86,88,80,85,88,80,95,88,94,92,25,40,50,80,55,60,51,94,90,92,92,94,93,93,94,75,50,93,97,83,92,50,94,93,88,97,76,97,35,76,90,70,84,82,91,68
152,20191,Jimmy Butler,SG,SF,79,91,89,87,88,83,78,70,97,90,98,92,95,95,32,90,60,95,70,41,70,85,76,72,70,70,83,84,80,76,63,98,95,80,89,68,86,84,89,90,82,85,44,81,90,65,80,80,91,96
153,20183,Rick Barry,SF,,79,91,85,82,84,82,70,68,92,90,95,88,92,90,40,75,30,90,74,84,85,90,77,73,68,78,85,89,88,70,72,98,98,80,84,65,85,82,80,92,84,94,33,76,90,74,84,80,94,84
154,20137,Kobe Bryant,SG,SF,78,91,88,86,85,83,84,80,95,85,95,85,90,89,35,95,70,80,60,57,85,95,85,78,65,82,92,90,94,95,70,95,90,83,80,62,81,80,80,81,73,80,51,78,80,46,64,68,99,92
155,20356,Nikola Jokic,C,,83,91,93,90,54,88,85,30,97,86,98,97,96,84,85,70,55,75,93,94,94,92,50,82,86,88,60,60,58,48,84,95,90,76,80,82,78,84,45,78,64,79,75,64,80,92,92,90,91,95
156,20245,Tom Chambers,PF,SF,82,91,84,78,66,77,68,48,98,86,95,90,97,85,95,90,55,93,84,90,89,98,72,52,45,64,51,77,74,85,78,97,97,90,77,82,81,79,58,75,79,60,60,78,80,81,82,80,91,97
157,8598,Glen Rice,SF,,79,91,97,84,87,98,92,88,90,88,98,92,92,90,54,69,49,70,80,66,59,92,79,64,61,74,84,86,85,70,78,97,84,84,78,61,85,82,83,81,82,66,41,82,85,46,66,69,91,85
158,20024,Paul Pierce,SF,PF,79,91,81,86,83,88,86,85,95,84,95,92,92,89,45,70,45,77,79,52,90,94,82,70,70,80,76,75,73,70,80,94,76,86,88,69,88,89,91,85,84,64,50,84,85,36,61,65,97,85
159,20004,Bob Lanier,C,,83,91,94,88,60,69,37,26,96,82,98,97,94,83,85,55,50,88,95,88,86,95,50,64,66,72,47,81,74,65,90,90,70,82,84,90,89,92,70,55,78,50,70,74,90,95,97,94,97,70
160,8524,World B. Free,PG,SG,74,91,90,88,89,86,84,85,98,81,98,92,95,96,25,88,35,98,30,45,70,95,89,86,80,92,92,88,90,95,68,98,90,82,74,35,79,80,74,74,88,84,50,80,85,48,39,35,91,85
161,20312,Stephen Curry,PG,,75,91,89,84,88,97,97,97,95,94,98,92,97,96,26,36,30,92,35,35,52,94,98,93,73,96,94,85,95,73,48,98,98,79,77,30,84,78,78,95,97,77,32,82,80,35,78,64,96,50
162,20359,Andrew Wiggins,SF,SG,80,91,89,88,84,85,82,80,94,84,98,90,92,92,40,95,50,95,65,45,77,89,80,54,42,69,81,84,86,98,48,95,85,83,86,62,88,88,87,75,75,61,52,75,75,47,65,60,91,74
163,8562,Amar'e Stoudemire,PF,C,82,91,94,89,68,50,37,29,98,73,97,90,97,82,95,95,70,93,96,88,90,98,54,52,34,60,52,82,74,95,82,90,85,90,74,77,80,75,60,74,73,60,70,73,80,72,77,88,91,98
164,20043,Bob Cousy,PG,,73,91,84,80,82,83,75,80,98,80,90,88,90,90,25,25,30,80,55,30,48,97,89,88,89,90,96,94,95,75,45,98,90,81,92,30,94,85,85,84,97,94,30,96,90,48,65,62,92,96
165,20270,Doug McDermott,SF,PF,80,91,96,94,94,95,89,82,98,90,98,97,91,84,70,65,35,85,95,92,95,92,52,50,30,74,68,67,65,74,65,95,85,95,75,70,74,74,58,65,59,45,30,59,65,82,84,85,91,80
166,20253,Shaquille O'Neal,C,PF,85,91,37,25,25,26,25,25,99,53,98,90,98,58,95,75,85,97,94,90,50,98,78,80,80,85,52,50,50,85,85,85,85,83,92,95,90,96,52,92,98,60,90,98,97,86,86,98,99,91
167,20167,Joe Johnson,SF,SG,79,91,95,90,92,91,88,84,95,84,98,92,94,90,25,65,45,70,73,63,84,88,78,80,74,84,82,84,83,82,71,96,65,89,78,54,79,78,78,71,70,59,37,70,70,46,48,46,91,75
168,20338,Kyrie Irving,PG,,75,91,96,94,97,94,93,90,94,96,98,92,95,95,26,30,26,86,40,35,78,96,98,93,85,90,94,87,95,81,37,97,87,78,72,32,71,74,78,90,82,89,40,74,55,40,43,44,91,60
169,20304,Kyrie Irving,PG,,75,91,96,94,97,94,93,90,94,96,98,92,95,95,26,30,26,86,40,35,78,96,98,93,85,90,94,87,95,81,37,97,87,78,72,32,71,74,78,90,82,89,40,74,55,40,43,44,91,60
170,20154,Sam Jones,SG,SF,76,91,95,92,94,90,88,89,98,82,98,95,92,89,35,66,35,82,51,36,65,82,72,72,70,75,83,83,84,82,75,95,92,90,75,50,80,78,75,75,78,65,43,78,85,48,47,47,95,97
171,20279,Jahlil Okafor,C,PF,83,91,74,70,59,42,25,25,98,51,98,96,96,85,95,75,55,88,97,95,90,94,58,65,31,74,56,68,60,68,95,95,92,95,65,84,81,88,39,65,84,65,82,80,85,88,88,90,91,98
172,20005,Kareem Abdul-Jabbar,C,PF,86,91,82,80,62,31,25,25,90,69,90,94,98,84,95,65,50,74,95,99,94,98,58,62,46,79,42,65,55,60,74,95,90,81,90,88,89,85,42,85,88,56,88,89,85,84,88,85,91,87
173,20276,Buddy Hield,SG,,76,91,95,94,95,97,97,96,98,88,98,90,95,94,25,30,26,90,48,28,45,78,79,82,48,84,88,86,85,85,41,95,90,95,77,48,78,78,74,74,88,78,45,84,75,50,66,64,91,70
174,20360,Jamal Murray,SG,PG,76,91,89,87,88,94,92,92,92,90,95,87,95,91,30,70,50,80,34,38,46,88,85,84,80,87,80,88,84,80,54,95,80,77,78,35,80,78,80,80,54,80,48,67,80,38,62,65,91,96
175,20320,Mike Conley,PG,,73,91,90,90,90,92,92,90,93,83,95,89,94,94,25,30,25,68,29,25,34,84,92,94,92,95,90,88,88,95,40,94,85,82,90,31,89,80,90,80,76,67,55,76,90,33,53,38,91,87
176,20232,Dwight Howard,C,,83,91,28,25,25,25,25,25,95,55,90,90,94,80,90,90,60,89,89,80,53,90,50,33,33,68,31,80,62,90,95,95,95,85,88,92,90,92,64,82,82,68,93,94,90,93,92,92,91,98
177,20288,Ming Yao,C,,90,91,88,82,51,45,32,26,98,86,98,96,98,48,90,40,35,88,90,97,80,98,51,55,43,70,25,37,27,28,90,96,80,84,84,88,82,90,27,72,92,55,88,92,90,88,90,90,97,98
178,20324,Kevin Martin,SG,SF,79,91,95,95,94,93,93,90,98,88,98,92,95,93,40,62,40,74,44,30,63,84,85,84,70,85,84,85,84,69,31,93,58,79,82,32,71,60,84,59,71,59,30,71,50,32,50,33,91,92
179,20291,Rudy Gobert,C,,85,91,60,25,25,25,25,25,98,83,85,95,98,84,98,80,70,95,51,90,58,81,35,25,34,58,31,65,32,57,78,90,85,81,80,94,88,96,54,60,94,59,95,95,95,95,96,96,91,90
180,8004,LeBron James,SF,PF,80,90,80,76,70,73,54,69,95,73,95,75,97,95,70,80,50,85,83,70,80,98,79,87,81,92,83,85,81,84,85,98,95,96,90,75,89,88,94,92,96,65,55,95,90,48,72,74,96,62
181,8009,LeBron James,SF,,80,90,80,76,70,73,54,69,95,73,95,75,97,95,70,80,50,85,83,70,80,98,79,87,81,92,83,85,81,84,85,98,95,96,90,75,89,88,94,92,96,65,55,95,90,48,72,74,99,62
182,8005,Russell Westbrook,PG,,75,90,84,80,80,73,53,71,90,81,98,81,97,96,30,90,35,87,69,45,76,93,88,92,93,92,96,97,96,82,72,98,98,87,85,42,84,82,89,92,94,83,40,82,80,55,70,70,90,70
183,8505,Micheal Ray Richardson,PG,SG,77,90,80,78,60,72,65,62,95,77,85,89,92,86,35,78,35,60,52,42,63,98,90,95,94,92,93,90,90,78,68,97,90,72,97,70,95,84,98,98,93,98,68,93,90,66,59,48,90,65
184,8006,Kawhi Leonard,SF,PF,79,90,84,82,81,87,71,80,93,87,80,90,88,85,55,80,45,70,75,40,86,98,70,52,50,78,78,83,80,76,72,92,95,81,95,62,95,95,95,95,85,80,62,95,95,48,71,70,90,70
185,20030,George Gervin,SF,SG,79,90,90,82,88,65,60,61,95,85,95,92,96,97,60,90,65,84,84,70,78,95,80,70,54,78,82,88,85,95,65,95,95,90,84,50,82,82,80,85,70,58,40,74,85,52,58,55,90,95
186,8584,Kevin Garnett,PF,C,83,90,91,88,76,69,54,37,97,80,85,92,97,72,80,50,55,74,95,82,87,95,60,63,69,75,42,69,57,85,74,90,65,84,92,95,94,96,57,80,80,71,71,80,96,70,86,92,97,88
187,20363,Glenn Robinson III,SF,SG,78,90,87,82,84,85,81,78,97,84,95,90,95,85,90,97,97,88,52,44,55,68,79,82,70,84,80,84,85,98,70,98,59,83,80,52,79,80,63,81,64,74,77,64,80,37,57,50,90,98
188,8007,Kristaps Porzingis,PF,C,87,90,88,85,83,85,75,48,98,84,95,90,92,70,80,70,35,84,89,82,84,94,65,35,34,65,54,72,69,78,35,85,85,90,66,82,78,84,69,75,75,60,88,84,80,89,88,90,90,97
189,8003,Stephen Curry,PG,,75,90,90,78,85,97,96,98,95,91,98,91,92,91,25,36,25,80,35,35,52,94,98,90,78,92,92,83,91,73,48,98,98,79,77,30,79,78,78,95,97,85,35,82,80,39,60,64,93,70
190,20249,George Mikan,C,,82,90,75,50,44,75,54,52,95,80,95,89,95,76,85,65,60,89,94,90,85,98,40,57,58,60,50,70,48,70,90,98,90,81,87,84,89,85,40,90,61,65,94,61,80,88,87,90,99,95
191,20247,Nate Robinson,PG,SG,69,90,86,89,88,89,88,88,95,84,95,90,88,86,25,98,90,75,25,25,30,95,88,85,74,92,97,97,97,98,60,97,95,81,78,38,79,78,78,82,71,80,31,71,80,30,30,30,90,93
192,20162,Jalen Rose,SF,SG,80,90,90,88,85,84,79,78,95,85,95,90,90,88,50,70,35,80,60,51,56,95,84,84,84,85,88,86,85,63,51,95,79,80,84,60,82,82,81,65,63,60,45,63,80,39,65,64,90,88
193,20257,Kyle Korver,SG,SF,79,90,93,85,80,98,97,90,98,93,98,93,95,78,25,45,31,65,45,28,74,96,78,86,70,90,60,72,70,65,50,95,95,81,82,65,86,87,59,82,80,70,51,75,85,48,64,62,90,98
194,20163,Antonio McDyess,PF,C,81,90,89,85,49,28,26,26,96,82,98,96,97,78,95,80,65,80,91,95,90,85,36,34,36,55,39,70,68,58,90,95,95,82,75,85,84,88,62,63,59,60,69,87,90,88,90,90,90,83
195,20355,Draymond Green,PF,C,79,89,74,68,67,77,60,51,92,69,90,74,87,79,47,66,47,75,70,70,68,87,69,80,91,85,78,78,76,66,90,96,96,87,95,98,98,98,89,98,88,95,92,88,98,61,94,90,90,80
196,20370,Blake Griffin,PF,C,82,89,88,80,51,70,55,45,94,75,95,90,97,79,98,98,95,86,90,80,80,95,75,68,71,74,60,80,76,98,86,97,95,87,75,80,80,80,62,75,86,63,65,72,75,80,85,89,89,64
197,8585,Jason Richardson,SG,SF,78,89,86,74,80,88,86,82,95,85,95,88,95,90,90,98,97,75,77,65,78,93,83,66,73,58,84,94,92,98,64,97,85,69,78,67,77,75,73,69,74,71,49,74,85,50,71,66,89,94
198,8504,Antoine Walker,PF,SF,80,89,84,78,82,82,75,74,96,74,95,96,94,93,50,65,45,84,82,82,88,97,79,69,72,74,80,83,84,74,85,95,85,85,80,74,72,78,80,76,85,58,65,74,75,80,86,84,89,92
199,20187,Giannis Antetokounmpo,SF,PF,83,89,90,85,86,70,57,56,97,90,98,95,97,95,50,85,55,92,52,42,53,90,79,81,79,88,89,90,90,75,70,95,95,89,78,64,84,80,84,82,77,82,83,84,75,60,80,80,89,55
200,8469,Mitch Richmond,SG,SF,77,89,93,90,88,81,76,77,94,84,90,90,91,90,55,75,45,75,48,69,79,96,81,69,67,86,80,87,86,84,79,98,97,90,79,62,84,84,75,85,92,78,42,79,85,52,62,64,94,92
201,8162,Shareef Abdur-Rahim,PF,SF,81,89,87,85,72,84,70,60,95,84,95,88,92,79,70,73,70,90,90,85,88,95,70,68,60,74,63,72,65,66,79,95,89,89,66,80,75,77,62,81,68,67,77,68,80,84,88,90,89,95
202,8624,Michael Jordan,SG,SF,78,89,75,76,77,60,51,50,80,84,95,91,95,95,75,98,35,93,68,40,90,98,88,78,70,74,90,94,94,98,54,99,86,88,88,61,85,84,88,80,95,92,67,95,85,52,51,42,99,75
203,20076,LeBron James,SF,PF,80,89,79,79,78,79,74,75,87,61,95,84,97,95,59,85,50,77,78,63,73,87,68,76,92,88,87,86,85,86,87,98,93,96,84,69,82,82,86,86,85,54,44,84,84,37,61,63,98,75
204,20173,Chris Webber,PF,C,81,89,78,68,57,81,74,59,85,53,95,91,95,82,85,84,45,70,88,85,88,88,70,59,60,63,52,78,70,85,74,95,80,85,82,88,84,85,80,80,83,70,80,83,90,85,88,88,93,95
205,8429,Xavier McDaniel,SF,PF,81,89,87,80,68,75,58,62,97,73,94,95,96,94,65,90,70,84,66,58,74,95,78,74,49,78,68,84,80,88,75,95,82,82,86,78,84,86,75,68,80,73,69,80,80,59,82,74,89,80
206,20190,John Wall,PG,,76,89,90,88,89,84,75,82,93,90,95,86,94,95,25,85,35,92,32,25,47,80,75,92,94,90,97,97,93,88,60,95,95,83,84,82,75,86,86,88,66,65,46,66,85,54,80,80,89,60
207,20175,Karl-Anthony Towns,C,PF,84,89,92,80,67,75,60,59,96,82,95,96,95,84,90,65,55,95,92,88,89,85,60,52,54,78,69,80,78,70,84,95,80,82,64,80,71,80,65,53,81,59,80,81,70,85,95,95,95,70
208,8551,Ron Artest,SF,,78,89,78,74,75,84,77,74,96,76,95,80,88,81,60,75,59,84,69,66,77,85,79,69,66,68,75,84,86,68,86,93,84,84,94,86,92,90,87,92,80,80,53,87,90,58,48,48,90,85
209,20027,Rick Barry,SF,,79,89,82,75,80,75,68,64,92,88,90,84,90,87,40,75,30,90,74,74,75,90,77,73,68,78,85,89,88,65,72,98,98,80,84,65,85,82,68,92,84,94,33,76,90,74,77,78,94,84
210,8550,Bob McAdoo,C,PF,81,89,74,70,42,30,27,25,88,81,85,95,97,85,90,83,45,95,90,85,84,90,69,58,57,75,45,78,77,79,82,98,98,96,80,85,84,86,77,85,90,65,94,96,90,90,88,87,93,75
211,8533,Chuck Person,SF,PF,80,89,85,83,80,89,84,62,96,79,95,92,89,84,65,75,50,62,79,71,72,84,78,74,70,82,75,79,78,72,80,90,85,79,80,78,78,84,82,78,85,58,45,81,75,62,82,81,89,94
212,20157,Corey Maggette,SF,SG,78,89,91,88,89,86,80,82,98,86,95,80,90,94,65,85,50,91,70,40,80,89,79,78,58,77,82,86,85,85,80,95,90,79,81,68,78,75,80,78,74,70,55,72,75,48,56,54,94,60
213,20041,Fat Lever,PG,SG,75,89,82,75,80,82,64,70,88,80,80,83,88,89,25,40,50,70,55,60,51,94,88,89,92,90,93,93,94,75,50,93,97,83,92,50,94,93,88,97,76,97,35,76,90,70,84,82,89,68
214,20156,Jerome Kersey,SF,PF,79,89,86,80,84,74,65,62,94,77,90,92,87,85,77,97,75,84,60,55,68,72,65,59,51,53,74,80,80,88,76,95,94,83,88,65,85,84,88,85,80,65,60,80,90,74,80,80,89,93
215,20241,Kawhi Leonard,SF,PF,79,89,92,88,90,83,80,75,83,91,90,88,90,88,45,85,45,88,65,30,82,88,70,52,60,68,80,85,80,79,75,92,93,81,94,52,93,93,95,94,78,85,52,86,90,38,61,72,95,68
216,8105,Scottie Pippen,SF,SG,80,89,76,68,72,76,69,54,75,70,75,84,84,81,70,95,75,69,65,60,80,80,83,86,71,89,84,86,87,86,70,92,86,85,89,62,90,85,89,62,90,87,58,90,90,57,67,63,96,89
217,8669,Anthony Davis,PF,C,82,89,84,80,59,74,51,26,95,85,95,86,88,84,90,78,42,85,86,82,84,86,57,50,52,72,66,80,80,82,66,97,94,78,76,81,78,82,66,80,89,80,89,90,77,80,89,87,95,88
218,8483,Bernard King,SF,,79,89,82,79,75,69,65,60,91,82,90,93,94,89,55,80,60,80,74,78,75,90,80,82,77,85,84,82,83,80,61,95,90,79,86,72,87,86,82,84,74,70,35,74,89,60,55,65,95,96
219,20231,DeMar DeRozan,SG,SF,79,89,93,92,91,73,59,56,98,88,98,95,97,96,55,90,60,97,74,40,78,94,81,78,70,79,86,85,87,88,48,98,90,90,78,40,80,75,83,73,82,63,34,72,70,40,74,70,89,80
220,20311,Eric Bledsoe,PG,,73,89,88,88,88,85,80,82,96,94,98,92,95,93,26,82,55,96,28,26,40,88,86,95,91,95,90,88,89,88,55,85,96,80,83,40,80,82,85,82,77,77,51,77,80,39,62,50,89,54
221,20066,Jimmy Butler,SG,SF,79,89,86,82,84,74,70,64,93,84,95,89,95,93,32,85,60,90,60,41,70,85,76,67,70,70,83,84,80,76,63,98,95,80,89,68,86,84,89,90,82,61,44,81,90,54,65,62,89,92
222,20317,Carmelo Anthony,SF,PF,80,89,93,90,93,85,84,80,95,86,95,88,84,78,55,70,50,74,85,64,87,80,86,74,63,72,77,83,79,74,82,98,82,79,72,74,74,73,74,72,78,61,47,74,60,39,84,65,89,70
223,20342,Nikola Jokic,C,,83,89,88,85,54,86,82,30,97,86,98,96,96,84,75,55,30,75,88,84,88,92,50,82,86,88,60,60,58,48,84,95,90,76,69,82,68,84,45,78,64,79,75,64,80,92,92,90,89,88
224,20147,Gary Payton,PG,SG,76,89,81,76,80,80,75,76,90,74,85,80,90,90,25,42,25,55,85,60,83,98,89,92,78,90,94,87,89,70,65,90,85,93,92,60,90,94,92,90,85,90,37,84,90,45,46,35,96,95
